,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
417,822489057087389700,13.0,10.0,Paisley,01-20-2017,17:00,
418,822462944365645825,14.0,10.0,Gabe,01-20-2017,15:17,pupper
419,822244816520155136,11.0,10.0,None,01-20-2017,00:50,
420,822163064745328640,11.0,10.0,Mattie,01-19-2017,19:25,
421,821886076407029760,13.0,10.0,Jimison,01-19-2017,01:04,
422,821813639212650496,12.0,10.0,Hercules,01-18-2017,20:16,
423,821765923262631936,13.0,10.0,Duchess,01-18-2017,17:07,doggo
424,821522889702862852,13.0,10.0,Harlso,01-18-2017,01:01,
425,821421320206483457,12.0,10.0,Sampson,01-17-2017,18:17,doggo
426,821407182352777218,14.0,10.0,Sundance,01-17-2017,17:21,doggo
427,821153421864615936,13.0,10.0,None,01-17-2017,00:33,
428,821149554670182400,12.0,10.0,Luca,01-17-2017,00:18,
429,821107785811234820,11.0,10.0,None,01-16-2017,21:32,doggo
430,821044531881721856,12.0,10.0,Flash,01-16-2017,17:20,
431,820837357901512704,12.0,10.0,Finn,01-16-2017,03:37,
432,820749716845686786,13.0,10.0,Sunny,01-15-2017,21:49,
433,820690176645140481,84.0,70.0,None,01-15-2017,17:52,
434,820494788566847489,14.0,10.0,None,01-15-2017,04:56,
435,820446719150292993,13.0,10.0,Peaches,01-15-2017,01:45,
436,820314633777061888,14.0,10.0,None,01-14-2017,17:00,
437,820078625395449857,12.0,10.0,None,01-14-2017,01:22,
438,820013781606658049,13.0,10.0,Oliver,01-13-2017,21:04,puppo
439,819952236453363712,13.0,10.0,Oliver,01-13-2017,17:00,puppo
440,819924195358416896,11.0,10.0,None,01-13-2017,15:08,doggo
441,819711362133872643,11.0,10.0,Howie,01-13-2017,01:03,
442,819588359383371776,13.0,10.0,Jazzy,01-12-2017,16:54,
443,819347104292290561,12.0,10.0,Anna,01-12-2017,00:55,
444,819238181065359361,10.0,10.0,None,01-11-2017,17:42,pupper
445,819227688460238848,12.0,10.0,Finn,01-11-2017,17:01,
446,819015337530290176,14.0,10.0,Bo,01-11-2017,02:57,
447,819015331746349057,14.0,10.0,Sunny,01-11-2017,02:57,
448,819006400881917954,14.0,10.0,Sunny,01-11-2017,02:21,
449,819004803107983360,14.0,10.0,Bo,01-11-2017,02:15,
450,818646164899774465,11.0,10.0,Seamus,01-10-2017,02:30,
451,818627210458333184,13.0,10.0,Wafer,01-10-2017,01:15,
452,818614493328580609,12.0,10.0,Bear,01-10-2017,00:24,
453,818588835076603904,11.0,10.0,Chelsea,01-09-2017,22:42,pupper
454,818536468981415936,11.0,10.0,Tom,01-09-2017,19:14,
455,818307523543449600,13.0,10.0,Moose,01-09-2017,04:04,
456,818259473185828864,12.0,10.0,Florence,01-09-2017,00:53,
457,818145370475810820,11.0,10.0,Autumn,01-08-2017,17:20,
458,817908911860748288,12.0,10.0,None,01-08-2017,01:40,
459,817827839487737858,13.0,10.0,Buddy,01-07-2017,20:18,
460,817777686764523521,13.0,10.0,Dido,01-07-2017,16:59,doggo
461,817536400337801217,12.0,10.0,Eugene,01-07-2017,01:00,
462,817502432452313088,7.0,10.0,Herschel,01-06-2017,22:45,pupper
463,817423860136083457,13.0,10.0,Ken,01-06-2017,17:33,
464,817415592588222464,11.0,10.0,Strudel,01-06-2017,17:00,
465,817181837579653120,13.0,10.0,None,01-06-2017,01:31,pupper
466,817171292965273600,13.0,10.0,Tebow,01-06-2017,00:49,
467,817120970343411712,13.0,10.0,None,01-05-2017,21:29,
468,817056546584727552,11.0,10.0,Chloe,01-05-2017,17:13,
469,816829038950027264,12.0,10.0,Betty,01-05-2017,02:09,puppo
470,816816676327063552,12.0,10.0,Timber,01-05-2017,01:20,
471,816697700272001025,12.0,10.0,Binky,01-04-2017,17:27,
472,816450570814898180,13.0,10.0,Moose,01-04-2017,01:05,
473,816336735214911488,11.0,10.0,Dudley,01-03-2017,17:33,
474,816091915477250048,12.0,10.0,Comet,01-03-2017,01:20,
475,816062466425819140,11.0,10.0,Jack,01-02-2017,23:23,doggo
476,816014286006976512,11.0,10.0,Larry,01-02-2017,20:12,
477,815990720817401858,11.0,10.0,Jack,01-02-2017,18:38,doggo
478,815966073409433600,13.0,10.0,None,01-02-2017,17:00,pupper
479,815745968457060357,12.0,10.0,Levi,01-02-2017,02:26,
480,815736392542261248,11.0,10.0,Akumi,01-02-2017,01:48,
481,815639385530101762,12.0,10.0,Titan,01-01-2017,19:22,
482,815390420867969024,13.0,10.0,None,01-01-2017,02:53,
483,814986499976527872,11.0,10.0,Cooper,12-31-2016,00:08,pupper
484,814638523311648768,12.0,10.0,Olivia,12-30-2016,01:05,
485,814578408554463233,9.0,10.0,Beau,12-29-2016,21:06,
486,814530161257443328,12.0,10.0,Alf,12-29-2016,17:54,
487,814153002265309185,12.0,10.0,Oshie,12-28-2016,16:56,
488,813944609378369540,11.0,10.0,Bruce,12-28-2016,03:08,
489,813910438903693312,11.0,10.0,Chubbs,12-28-2016,00:52,doggo
490,813812741911748608,14.0,10.0,Gary,12-27-2016,18:24,
491,813800681631023104,12.0,10.0,Sky,12-27-2016,17:36,
492,813217897535406080,13.0,10.0,Atlas,12-26-2016,03:00,
493,813202720496779264,11.0,10.0,None,12-26-2016,02:00,doggo
494,813187593374461952,13.0,10.0,None,12-26-2016,01:00,
495,813172488309972993,12.0,10.0,Eleanor,12-26-2016,00:00,
496,813157409116065792,12.0,10.0,Layla,12-25-2016,23:00,
497,813142292504645637,13.0,10.0,None,12-25-2016,22:00,
498,813130366689148928,12.0,10.0,None,12-25-2016,21:12,
499,813127251579564032,11.0,10.0,None,12-25-2016,21:00,doggo
500,813112105746448384,12.0,10.0,Toby,12-25-2016,20:00,
501,813096984823349248,11.0,10.0,Rocky,12-25-2016,19:00,doggo
502,813081950185472002,11.0,10.0,Baron,12-25-2016,18:00,
503,813066809284972545,12.0,10.0,Tyr,12-25-2016,17:00,
504,813051746834595840,13.0,10.0,Bauer,12-25-2016,16:00,
505,812781120811126785,10.0,10.0,Swagger,12-24-2016,22:04,
506,812747805718642688,10.0,10.0,Sammy,12-24-2016,19:52,
507,812709060537683968,12.0,10.0,Brandi,12-24-2016,17:18,
508,812503143955202048,13.0,10.0,None,12-24-2016,03:40,
509,812466873996607488,12.0,10.0,Mary,12-24-2016,01:16,
510,812372279581671427,13.0,10.0,Moe,12-23-2016,19:00,
511,811985624773361665,11.0,10.0,Ted,12-22-2016,17:23,
512,811744202451197953,13.0,10.0,Halo,12-22-2016,01:24,
513,811647686436880384,11.0,10.0,None,12-21-2016,19:01,
514,811627233043480576,10.0,10.0,Augie,12-21-2016,17:39,
515,811386762094317568,11.0,10.0,Craig,12-21-2016,01:44,pupper
516,810984652412424192,24.0,7.0,Sam,12-19-2016,23:06,
517,810896069567610880,11.0,10.0,Hunter,12-19-2016,17:14,
518,810657578271330305,11.0,10.0,Pavlov,12-19-2016,01:26,
519,810284430598270976,13.0,10.0,Phil,12-18-2016,00:43,
520,810254108431155201,12.0,10.0,Gus,12-17-2016,22:43,
521,809920764300447744,10.0,10.0,None,12-17-2016,00:38,
522,809808892968534016,12.0,10.0,Maximus,12-16-2016,17:14,
523,809448704142938112,12.0,10.0,None,12-15-2016,17:23,
524,809220051211603969,12.0,10.0,Kyro,12-15-2016,02:14,
525,809084759137812480,11.0,10.0,Wallace,12-14-2016,17:16,
526,808838249661788160,13.0,10.0,Ito,12-14-2016,00:57,
527,808733504066486276,12.0,10.0,None,12-13-2016,18:01,pupper
528,808501579447930884,12.0,10.0,Koda,12-13-2016,02:39,
529,808344865868283904,11.0,10.0,Seamus,12-12-2016,16:16,
530,808134635716833280,13.0,10.0,Milo,12-12-2016,02:21,
531,808106460588765185,12.0,10.0,None,12-12-2016,00:29,pupper
532,808001312164028416,12.0,10.0,Cooper,12-11-2016,17:31,
533,807621403335917568,14.0,10.0,Ollie,12-10-2016,16:22,pupper
534,807106840509214720,13.0,10.0,Stephan,12-09-2016,06:17,
535,807059379405148160,12.0,10.0,Cali,12-09-2016,03:08,
536,807010152071229440,12.0,10.0,Lennon,12-08-2016,23:53,
537,806629075125202948,13.0,10.0,None,12-07-2016,22:38,
538,806620845233815552,12.0,10.0,None,12-07-2016,22:06,
539,806576416489959424,13.0,10.0,None,12-07-2016,19:09,
540,806542213899489280,11.0,10.0,Waffles,12-07-2016,16:53,
541,806242860592926720,12.0,10.0,Dave,12-06-2016,21:04,
542,806219024703037440,11.0,10.0,incredibly,12-06-2016,19:29,
543,805958939288408065,10.0,10.0,Penny,12-06-2016,02:15,
544,805932879469572096,12.0,10.0,Major,12-06-2016,00:32,
545,805826884734976000,12.0,10.0,Duke,12-05-2016,17:31,puppo
546,805823200554876929,12.0,10.0,Reginald,12-05-2016,17:16,puppo
547,805520635690676224,13.0,10.0,Zeke,12-04-2016,21:14,
548,805487436403003392,12.0,10.0,Sansa,12-04-2016,19:02,
549,805207613751304193,12.0,10.0,Shooter,12-04-2016,00:30,
550,804738756058218496,12.0,10.0,Django,12-02-2016,17:27,
551,804475857670639616,13.0,10.0,None,12-02-2016,00:02,
552,804413760345620481,13.0,10.0,Rusty,12-01-2016,19:56,
553,804026241225523202,13.0,10.0,Bo,11-30-2016,18:16,
554,803773340896923648,12.0,10.0,Diogi,11-30-2016,01:31,puppo
555,803692223237865472,13.0,10.0,None,11-29-2016,20:08,
556,803638050916102144,13.0,10.0,None,11-29-2016,16:33,
557,803380650405482500,12.0,10.0,Sonny,11-28-2016,23:30,
558,803321560782307329,11.0,10.0,Philbert,11-28-2016,19:35,
559,803276597545603072,11.0,10.0,Winston,11-28-2016,16:37,
560,802952499103731712,12.0,10.0,Marley,11-27-2016,19:09,
561,802624713319034886,12.0,10.0,None,11-26-2016,21:26,
562,802600418706604034,11.0,10.0,Bailey,11-26-2016,19:50,
563,802572683846291456,12.0,10.0,Winnie,11-26-2016,18:00,
564,802323869084381190,13.0,10.0,Severus,11-26-2016,01:31,
565,802265048156610565,11.0,10.0,None,11-25-2016,21:37,doggo
566,802247111496568832,13.0,10.0,None,11-25-2016,20:26,
567,802239329049477120,12.0,10.0,Loki,11-25-2016,19:55,puppo
568,802185808107208704,13.0,10.0,None,11-25-2016,16:22,
569,801958328846974976,12.0,10.0,Ronnie,11-25-2016,01:18,
570,801854953262350336,11.0,10.0,None,11-24-2016,18:28,
571,801538201127157760,12.0,10.0,Wallace,11-23-2016,21:29,
572,801285448605831168,10.0,10.0,None,11-23-2016,04:45,
573,801167903437357056,13.0,10.0,Milo,11-22-2016,20:58,
574,801127390143516673,11.0,10.0,Anakin,11-22-2016,18:17,doggo
575,801115127852503040,12.0,10.0,Bones,11-22-2016,17:28,doggo
576,800859414831898624,11.0,10.0,None,11-22-2016,00:32,doggo
577,800855607700029440,11.0,10.0,None,11-22-2016,00:17,
578,800751577355128832,12.0,10.0,Mauve,11-21-2016,17:23,
579,800513324630806528,11.0,10.0,Chef,11-21-2016,01:37,
580,800459316964663297,12.0,10.0,None,11-20-2016,22:02,pupper
581,800443802682937345,11.0,10.0,Sampson,11-20-2016,21:00,pupper
582,800388270626521089,12.0,10.0,Doc,11-20-2016,17:20,floofer
583,800188575492947969,11.0,10.0,Bo,11-20-2016,04:06,pupper
584,800141422401830912,13.0,10.0,Peaches,11-20-2016,00:59,
585,800018252395122689,11.0,10.0,None,11-19-2016,16:49,doggo
586,799774291445383169,13.0,10.0,Tucker,11-19-2016,00:40,
587,799757965289017345,13.0,10.0,Sobe,11-18-2016,23:35,doggo
588,799422933579902976,12.0,10.0,Longfellow,11-18-2016,01:24,
589,799308762079035393,14.0,10.0,None,11-17-2016,17:50,
590,799297110730567681,11.0,10.0,Jeffrey,11-17-2016,17:04,
591,799063482566066176,11.0,10.0,Mister,11-17-2016,01:35,
592,798933969379225600,12.0,10.0,Iroh,11-16-2016,17:01,
593,798925684722855936,11.0,10.0,Shadow,11-16-2016,16:28,
594,798705661114773508,11.0,10.0,Baloo,11-16-2016,01:54,pupper
595,798701998996647937,10.0,10.0,None,11-16-2016,01:39,
596,798697898615730177,10.0,10.0,Stubert,11-16-2016,01:23,
597,798694562394996736,12.0,10.0,None,11-16-2016,01:09,
598,798686750113755136,11.0,10.0,Jack,11-16-2016,00:38,
599,798682547630837760,8.0,10.0,None,11-16-2016,00:22,pupper
600,798673117451325440,13.0,10.0,None,11-15-2016,23:44,
601,798665375516884993,10.0,10.0,Lola,11-15-2016,23:13,
602,798644042770751489,10.0,10.0,Paull,11-15-2016,21:49,
603,798628517273620480,12.0,10.0,None,11-15-2016,20:47,
604,798585098161549313,10.0,10.0,Timison,11-15-2016,17:54,
605,798576900688019456,1.0,10.0,None,11-15-2016,17:22,
606,798340744599797760,11.0,10.0,Davey,11-15-2016,01:44,
607,798209839306514432,13.0,10.0,Cooper,11-14-2016,17:03,
608,797971864723324932,12.0,10.0,None,11-14-2016,01:18,pupper
609,797545162159308800,12.0,10.0,Cassie,11-12-2016,21:02,
610,797236660651966464,12.0,10.0,Pancake,11-12-2016,00:36,
611,797165961484890113,11.0,10.0,None,11-11-2016,19:55,
612,796904159865868288,11.0,10.0,Tyrone,11-11-2016,02:35,
613,796865951799083009,12.0,10.0,Tyr,11-11-2016,00:03,
614,796759840936919040,11.0,10.0,Romeo,11-10-2016,17:02,
615,796563435802726400,13.0,10.0,None,11-10-2016,04:01,puppo
616,796484825502875648,12.0,10.0,None,11-09-2016,22:49,doggo
617,796387464403357696,12.0,10.0,Snicku,11-09-2016,16:22,
618,796177847564038144,11.0,10.0,Ruby,11-09-2016,02:29,
619,796149749086875649,11.0,10.0,Ruby,11-09-2016,00:37,
620,796125600683540480,13.0,10.0,None,11-08-2016,23:01,
621,796116448414461957,11.0,10.0,None,11-08-2016,22:25,
622,796080075804475393,12.0,10.0,Yogi,11-08-2016,20:00,
623,796031486298386433,13.0,10.0,Daisy,11-08-2016,16:47,
624,795464331001561088,13.0,10.0,None,11-07-2016,03:14,doggo
625,795400264262053889,12.0,10.0,Brody,11-06-2016,22:59,
626,795076730285391872,11.0,10.0,Bailey,11-06-2016,01:33,
627,794983741416415232,12.0,10.0,Rizzy,11-05-2016,19:24,
628,794926597468000259,12.0,10.0,Mack,11-05-2016,15:37,
629,794355576146903043,12.0,10.0,Butter,11-04-2016,01:48,
630,794332329137291264,12.0,10.0,Nimbus,11-04-2016,00:15,
631,794205286408003585,14.0,10.0,Laika,11-03-2016,15:51,pupper
632,793962221541933056,12.0,10.0,Maximus,11-02-2016,23:45,
633,793845145112371200,13.0,10.0,Clark,11-02-2016,16:00,
634,793614319594401792,13.0,10.0,None,11-02-2016,00:42,
635,793601777308463104,12.0,10.0,Dobby,11-01-2016,23:53,
636,793500921481273345,12.0,10.0,Fiona,11-01-2016,17:12,
637,793286476301799424,13.0,10.0,Moreton,11-01-2016,03:00,
638,793271401113350145,12.0,10.0,Dave,11-01-2016,02:00,
639,793256262322548741,12.0,10.0,None,11-01-2016,01:00,
640,793241302385262592,13.0,10.0,Tucker,11-01-2016,00:00,
641,793226087023144960,11.0,10.0,Juno,10-31-2016,23:00,
642,793210959003287553,10.0,10.0,Maude,10-31-2016,22:00,
643,793195938047070209,12.0,10.0,Lily,10-31-2016,21:00,puppo
644,793180763617361921,11.0,10.0,Newt,10-31-2016,20:00,
645,793165685325201412,12.0,10.0,Benji,10-31-2016,19:00,
646,793150605191548928,11.0,10.0,Nida,10-31-2016,18:00,
647,793135492858580992,13.0,10.0,None,10-31-2016,17:00,
648,793120401413079041,11.0,10.0,Robin,10-31-2016,16:00,
649,792913359805018113,13.0,10.0,None,10-31-2016,02:17,
650,792883833364439040,12.0,10.0,Bailey,10-31-2016,00:20,
651,792773781206999040,12.0,10.0,Monster,10-30-2016,17:02,
652,792394556390137856,12.0,10.0,BeBe,10-29-2016,15:55,
653,792050063153438720,11.0,10.0,Remus,10-28-2016,17:07,
654,791821351946420224,13.0,10.0,None,10-28-2016,01:58,pupper
655,791784077045166082,12.0,10.0,None,10-27-2016,23:30,
656,791780927877898241,11.0,10.0,Maddie,10-27-2016,23:17,
657,791774931465953280,14.0,10.0,None,10-27-2016,22:53,
658,791672322847637504,13.0,10.0,None,10-27-2016,16:06,
659,791406955684368384,12.0,10.0,Levi,10-26-2016,22:31,
660,791312159183634433,12.0,10.0,Mabel,10-26-2016,16:14,
661,791026214425268224,11.0,10.0,Alfie,10-25-2016,21:18,
662,790987426131050500,12.0,10.0,Misty,10-25-2016,18:44,
663,790946055508652032,12.0,10.0,Betty,10-25-2016,16:00,puppo
664,790723298204217344,12.0,10.0,Happy,10-25-2016,01:14,
665,790698755171364864,12.0,10.0,Mosby,10-24-2016,23:37,
666,790581949425475584,11.0,10.0,Duke,10-24-2016,15:53,
667,790337589677002753,12.0,10.0,Maggie,10-23-2016,23:42,
668,790277117346975746,11.0,10.0,Bruce,10-23-2016,19:42,
669,790227638568808452,11.0,10.0,Leela,10-23-2016,16:25,
670,789986466051088384,12.0,10.0,Happy,10-23-2016,00:27,
671,789960241177853952,12.0,10.0,Buddy,10-22-2016,22:42,
672,789903600034189313,13.0,10.0,Ralphy,10-22-2016,18:57,pupper
673,789628658055020548,13.0,10.0,Eli,10-22-2016,00:45,
674,789599242079838210,12.0,10.0,Brownie,10-21-2016,22:48,
675,789530877013393408,12.0,10.0,Rizzy,10-21-2016,18:16,
676,789314372632018944,13.0,10.0,None,10-21-2016,03:56,
677,789280767834746880,12.0,10.0,Meyer,10-21-2016,01:42,
678,789268448748703744,10.0,10.0,Stella,10-21-2016,00:53,
679,789137962068021249,12.0,10.0,Bo,10-20-2016,16:15,
680,788908386943430656,11.0,10.0,Lucy,10-20-2016,01:03,
681,788765914992902144,12.0,10.0,Butter,10-19-2016,15:37,
682,788552643979468800,13.0,10.0,None,10-19-2016,01:29,pupper
683,788412144018661376,11.0,10.0,Dexter,10-18-2016,16:11,
684,788178268662984705,13.0,10.0,None,10-18-2016,00:41,
685,788150585577050112,13.0,10.0,Leo,10-17-2016,22:51,
686,788070120937619456,11.0,10.0,Bo,10-17-2016,17:32,
687,788039637453406209,12.0,10.0,None,10-17-2016,15:31,
688,787810552592695296,11.0,10.0,Frank,10-17-2016,00:20,
689,787717603741622272,13.0,10.0,Tonks,10-16-2016,18:11,puppo
690,787397959788929025,11.0,10.0,Moose,10-15-2016,21:01,
691,787322443945877504,10.0,10.0,Lincoln,10-15-2016,16:01,
692,787111942498508800,12.0,10.0,Carl,10-15-2016,02:04,
693,786963064373534720,12.0,10.0,Rory,10-14-2016,16:13,
694,786729988674449408,11.0,10.0,Oakley,10-14-2016,00:47,
695,786709082849828864,75.0,10.0,Logan,10-13-2016,23:23,
696,786664955043049472,12.0,10.0,None,10-13-2016,20:28,
697,786595970293370880,11.0,10.0,Dale,10-13-2016,15:54,
698,786363235746385920,13.0,10.0,Rizzo,10-13-2016,00:29,doggo
699,786286427768250368,12.0,10.0,Arnie,10-12-2016,19:24,
700,786233965241827333,11.0,10.0,Mattie,10-12-2016,15:55,
701,786051337297522688,13.0,10.0,None,10-12-2016,03:50,puppo
702,786036967502913536,11.0,10.0,Scout,10-12-2016,02:53,
703,785927819176054784,12.0,10.0,Lucy,10-11-2016,19:39,
704,785872687017132033,12.0,10.0,Rusty,10-11-2016,16:00,
705,785639753186217984,10.0,10.0,Pinot,10-11-2016,00:34,doggo
706,785533386513321988,11.0,10.0,Dallas,10-10-2016,17:32,
707,785515384317313025,10.0,10.0,None,10-10-2016,16:20,
708,785264754247995392,12.0,10.0,Doc,10-09-2016,23:44,
709,785170936622350336,11.0,10.0,Hero,10-09-2016,17:31,
710,784826020293709826,13.0,10.0,Rusty,10-08-2016,18:41,
711,784517518371221505,11.0,10.0,Frankie,10-07-2016,22:15,
712,784431430411685888,12.0,10.0,Stormy,10-07-2016,16:33,
713,784183165795655680,12.0,10.0,Reginald,10-07-2016,00:06,puppo
714,784057939640352768,12.0,10.0,Balto,10-06-2016,15:49,
715,783839966405230592,13.0,10.0,Riley,10-06-2016,01:23,
716,783821107061198850,12.0,10.0,Mairi,10-06-2016,00:08,
717,783695101801398276,12.0,10.0,Loomis,10-05-2016,15:47,
718,783466772167098368,11.0,10.0,Finn,10-05-2016,00:40,
719,783391753726550016,13.0,10.0,Godi,10-04-2016,19:42,
720,783347506784731136,11.0,10.0,Kenny,10-04-2016,16:46,
721,783334639985389568,12.0,10.0,Dave,10-04-2016,15:55,
722,783085703974514689,11.0,10.0,Earl,10-03-2016,23:25,
723,782969140009107456,12.0,10.0,Cali,10-03-2016,15:42,
724,782747134529531904,11.0,10.0,Deacon,10-03-2016,01:00,doggo
725,782722598790725632,10.0,10.0,Penny,10-02-2016,23:23,
726,782598640137187329,11.0,10.0,Timmy,10-02-2016,15:10,
727,782305867769217024,12.0,10.0,Sampson,10-01-2016,19:47,doggo
728,782021823840026624,12.0,10.0,Harper,10-01-2016,00:58,
729,781955203444699136,11.0,10.0,Chipson,09-30-2016,20:33,
730,781661882474196992,5.0,10.0,None,09-30-2016,01:08,
731,781655249211752448,11.0,10.0,Combo,09-30-2016,00:41,doggo
732,781524693396357120,12.0,10.0,None,09-29-2016,16:03,
733,781308096455073793,12.0,10.0,None,09-29-2016,01:42,
734,781251288990355457,11.0,10.0,Oakley,09-28-2016,21:56,
735,781163403222056960,10.0,10.0,None,09-28-2016,16:07,
736,780931614150983680,13.0,10.0,None,09-28-2016,00:46,puppo
737,780858289093574656,10.0,10.0,Dash,09-27-2016,19:54,
738,780800785462489090,11.0,10.0,Koda,09-27-2016,16:06,
739,780601303617732608,12.0,10.0,Hercules,09-27-2016,02:53,
740,780543529827336192,12.0,10.0,None,09-26-2016,23:04,
741,780496263422808064,12.0,10.0,Bell,09-26-2016,19:56,
742,780476555013349377,12.0,10.0,None,09-26-2016,18:38,
743,780459368902959104,11.0,10.0,Bear,09-26-2016,17:29,
744,780192070812196864,11.0,10.0,None,09-25-2016,23:47,
745,780092040432480260,8.0,10.0,Hank,09-25-2016,17:10,
746,780074436359819264,10.0,10.0,None,09-25-2016,16:00,doggo
747,779834332596887552,11.0,10.0,Scout,09-25-2016,00:06,
748,779377524342161408,12.0,10.0,None,09-23-2016,17:50,pupper
749,779124354206535695,11.0,10.0,Hurley,09-23-2016,01:04,
750,779123168116150273,12.0,10.0,Reggie,09-23-2016,01:00,
751,779056095788752897,13.0,10.0,None,09-22-2016,20:33,
752,778990705243029504,11.0,10.0,Jay,09-22-2016,16:13,
753,778774459159379968,13.0,10.0,None,09-22-2016,01:54,
754,778764940568104960,13.0,10.0,None,09-22-2016,01:16,
755,778748913645780993,11.0,10.0,Mya,09-22-2016,00:13,
756,778650543019483137,10.0,10.0,Strider,09-21-2016,17:42,
757,778624900596654080,11.0,10.0,Penny,09-21-2016,16:00,
758,778408200802557953,14.0,10.0,None,09-21-2016,01:39,
759,778396591732486144,10.0,10.0,None,09-21-2016,00:53,
760,778383385161035776,13.0,10.0,Nala,09-21-2016,00:00,
761,778286810187399168,11.0,10.0,Stanley,09-20-2016,17:36,
762,778039087836069888,12.0,10.0,None,09-20-2016,01:12,pupper
763,778027034220126208,27.0,10.0,Sophie,09-20-2016,00:24,
764,777953400541634568,8.0,10.0,Gerald,09-19-2016,19:31,doggo
765,777885040357281792,3.0,10.0,Wesley,09-19-2016,15:00,
766,777684233540206592,12.0,10.0,None,09-19-2016,01:42,
767,777641927919427584,12.0,10.0,Arnie,09-18-2016,22:54,
768,777621514455814149,12.0,10.0,Derek,09-18-2016,21:33,
769,777189768882946048,12.0,10.0,Jeffrey,09-17-2016,16:57,
770,776819012571455488,13.0,10.0,None,09-16-2016,16:24,pupper
771,776813020089548800,12.0,10.0,Solomon,09-16-2016,16:00,
772,776477788987613185,11.0,10.0,Huck,09-15-2016,17:48,pupper
773,776249906839351296,11.0,10.0,None,09-15-2016,02:42,
774,776218204058357768,13.0,10.0,None,09-15-2016,00:36,floofer
775,776201521193218049,10.0,10.0,O'Malley,09-14-2016,23:30,
776,776113305656188928,11.0,10.0,Sampson,09-14-2016,17:40,pupper
777,776088319444877312,10.0,10.0,None,09-14-2016,16:00,
778,775898661951791106,12.0,10.0,None,09-14-2016,03:27,doggo
779,775842724423557120,12.0,10.0,Blue,09-13-2016,23:44,
780,775733305207554048,11.0,10.0,Anakin,09-13-2016,16:30,doggo
781,775729183532220416,13.0,10.0,None,09-13-2016,16:13,
782,775364825476165632,11.0,10.0,Finley,09-12-2016,16:05,doggo
783,775350846108426240,12.0,10.0,Maximus,09-12-2016,15:10,
784,775096608509886464,9.0,11.0,None,09-11-2016,22:20,
785,775085132600442880,13.0,10.0,Tucker,09-11-2016,21:34,
786,774757898236878852,12.0,10.0,Finley,09-10-2016,23:54,
787,774639387460112384,10.0,10.0,Sprinkles,09-10-2016,16:03,
788,774314403806253056,14.0,10.0,None,09-09-2016,18:31,
789,773985732834758656,11.0,10.0,Winnie,09-08-2016,20:45,pupper
790,773922284943896577,12.0,10.0,Heinrich,09-08-2016,16:33,
791,773704687002451968,12.0,10.0,Loki,09-08-2016,02:09,
792,773670353721753600,10.0,10.0,Shakespeare,09-07-2016,23:52,
793,773547596996571136,11.0,10.0,Chelsea,09-07-2016,15:44,pupper
794,773336787167145985,11.0,10.0,Fizz,09-07-2016,01:47,
795,773308824254029826,12.0,10.0,Bungalo,09-06-2016,23:56,
796,773247561583001600,10.0,10.0,Chip,09-06-2016,19:52,
797,773191612633579521,12.0,10.0,Grey,09-06-2016,16:10,
798,772877495989305348,11.0,10.0,None,09-05-2016,19:22,doggo
799,772826264096874500,11.0,10.0,Roosevelt,09-05-2016,15:58,
800,772615324260794368,10.0,10.0,Gromit,09-05-2016,02:00,
801,772581559778025472,10.0,10.0,None,09-04-2016,23:46,
802,772193107915964416,12.0,10.0,Willem,09-03-2016,22:02,pupper
803,772152991789019136,10.0,10.0,None,09-03-2016,19:23,
804,772117678702071809,12.0,10.0,Jack,09-03-2016,17:02,
805,772114945936949249,10.0,10.0,Finn,09-03-2016,16:52,
806,772102971039580160,11.0,10.0,Penny,09-03-2016,16:04,
807,771908950375665664,13.0,10.0,None,09-03-2016,03:13,
808,771770456517009408,11.0,10.0,Davey,09-02-2016,18:03,
809,771500966810099713,12.0,10.0,Dakota,09-02-2016,00:12,
810,771380798096281600,11.0,10.0,Fizz,09-01-2016,16:14,
811,771171053431250945,11.0,10.0,Frankie,09-01-2016,02:21,
812,771136648247640064,11.0,10.0,Dixie,09-01-2016,00:04,
813,771102124360998913,12.0,10.0,Charlie,08-31-2016,21:47,
814,771014301343748096,7.0,10.0,None,08-31-2016,15:58,
815,771004394259247104,12.0,10.0,None,08-31-2016,15:19,pupper
816,770787852854652928,10.0,10.0,Winston,08-31-2016,00:58,
817,770772759874076672,11.0,10.0,Sebastian,08-30-2016,23:58,
818,770743923962707968,13.0,10.0,None,08-30-2016,22:04,doggo
819,770655142660169732,11.0,10.0,None,08-30-2016,16:11,
820,770414278348247044,11.0,10.0,Al,08-30-2016,00:14,
821,770293558247038976,10.0,10.0,Jackson,08-29-2016,16:14,
822,770093767776997377,12.0,10.0,None,08-29-2016,03:00,pupper
823,770069151037685760,10.0,10.0,Carbon,08-29-2016,01:22,
824,769940425801170949,12.0,10.0,Klein,08-28-2016,16:51,
825,769695466921623552,13.0,10.0,Titan,08-28-2016,00:37,
826,769335591808995329,13.0,10.0,None,08-27-2016,00:47,
827,769212283578875904,12.0,10.0,DonDon,08-26-2016,16:37,
828,768970937022709760,12.0,10.0,Kirby,08-26-2016,00:38,
829,768909767477751808,10.0,10.0,None,08-25-2016,20:35,pupper
830,768855141948723200,11.0,10.0,Jesse,08-25-2016,16:58,
831,768609597686943744,10.0,10.0,Lou,08-25-2016,00:43,
832,768596291618299904,12.0,10.0,Oakley,08-24-2016,23:50,
